PROVINCIA,CANTON,PARROQUIA,ZONA,SECTOR,MANZANA,No. DE VIVIENDA,No. DE HOGAR,Area urbana o rural,Tipo de vivienda,Via de acceso principal a la vivienda,Condición de ocupación de la vivienda,Material predominante del techo o cubierta de la vivienda,Material predominante de las paredes exteriores de la vivienda,Material predominante del piso de la vivienda,Estado del techo de la vivienda,Estado de las paredes de la vivienda,Estado del piso de la vivienda,De donde proviene principalmente el agua que recibe la vivienda,El agua que recibe la vivienda es,El servicio higiénico o escusado de la vivienda es,El servicio de luz (energía) eléctrica de la vivienda proviene principalmente,Dispone la vivienda de medidor de energía eléctrica,Cuantos focos ahorradores tiene su vivienda,Cuantos focos convencionales tiene su vivienda,Principalmente como elimina la basura,"Sin contar la cocina, el baño y cuartos de negocio.Cuantos cuartos tiene la vivienda","Todas las personas que duermen en esta vivienda, cocinan sus alimentos en forma conjunta y comparten un mismo gasto para la comida",nro_hogares,Total_Personas,Total de dormitorios de la vivienda,Total de emigrantes,Identificador de manzana,viv_id,hog_id,Nombre de provincia,Nombre de cantón,Nombre de parroquia
Orellana,01,51,999,018,05,014,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199901805,22015199901805014,220151999018050141,ORELLANA,ORELLANA,DAYUMA
Orellana,01,51,999,018,05,015,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015199901805,22015199901805015,220151999018050151,ORELLANA,ORELLANA,DAYUMA
Orellana,01,52,999,003,04,001,1,Area rural,Casa/Villa,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900304,22015299900304001,220152999003040011,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,04,005,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900304,22015299900304005,220152999003040051,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,04,008,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900304,22015299900304008,220152999003040081,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,05,005,1,Area rural,Mediagua,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900305,22015299900305005,220152999003050051,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,05,006,1,Area rural,Casa/Villa,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900305,22015299900305006,220152999003050061,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,05,007,1,Area rural,Casa/Villa,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900305,22015299900305007,220152999003050071,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,05,008,1,Area rural,Casa/Villa,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900305,22015299900305008,220152999003050081,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,05,010,1,Area rural,Covacha,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900305,22015299900305010,220152999003050101,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,05,011,1,Area rural,Covacha,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900305,22015299900305011,220152999003050111,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,05,012,1,Area rural,Casa/Villa,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900305,22015299900305012,220152999003050121,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,05,013,1,Area rural,Casa/Villa,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900305,22015299900305013,220152999003050131,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,05,014,1,Area rural,Casa/Villa,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900305,22015299900305014,220152999003050141,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,06,004,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900306,22015299900306004,220152999003060041,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,003,06,010,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900306,22015299900306010,220152999003060101,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,004,05,001,1,Area rural,Mediagua,"Camino, sendero, chaquiñan",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900405,22015299900405001,220152999004050011,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,004,05,002,1,Area rural,Casa/Villa,"Camino, sendero, chaquiñan",Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900405,22015299900405002,220152999004050021,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,01,001,1,Area rural,Choza,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900501,22015299900501001,220152999005010011,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,01,011,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900501,22015299900501011,220152999005010111,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,01,012,1,Area rural,Rancho,"Camino, sendero, chaquiñan",Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900501,22015299900501012,220152999005010121,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,03,001,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900503,22015299900503001,220152999005030011,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,03,002,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900503,22015299900503002,220152999005030021,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,03,003,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900503,22015299900503003,220152999005030031,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,03,004,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900503,22015299900503004,220152999005030041,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,001,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504001,220152999005040011,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,003,1,Area rural,Mediagua,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504003,220152999005040031,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,006,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504006,220152999005040061,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,009,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504009,220152999005040091,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,011,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504011,220152999005040111,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,012,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504012,220152999005040121,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,014,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504014,220152999005040141,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,017,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504017,220152999005040171,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,018,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504018,220152999005040181,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,020,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504020,220152999005040201,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,021,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504021,220152999005040211,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,023,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504023,220152999005040231,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,04,025,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900504,22015299900504025,220152999005040251,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,05,002,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900505,22015299900505002,220152999005050021,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,05,003,1,Area rural,Choza,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900505,22015299900505003,220152999005050031,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,05,004,1,Area rural,Choza,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900505,22015299900505004,220152999005050041,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,05,005,1,Area rural,Casa/Villa,Calle o carretera lastrada o de tierra,En construcción,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900505,22015299900505005,220152999005050051,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,05,006,1,Area rural,Otra vivienda particular,Calle o carretera lastrada o de tierra,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900505,22015299900505006,220152999005050061,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,05,017,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900505,22015299900505017,220152999005050171,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,05,018,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900505,22015299900505018,220152999005050181,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,05,021,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900505,22015299900505021,220152999005050211,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,05,022,1,Area rural,Rancho,Calle o carretera lastrada o de tierra,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900505,22015299900505022,220152999005050221,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,05,030,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900505,22015299900505030,220152999005050301,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,001,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506001,220152999005060011,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,002,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506002,220152999005060021,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,004,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506004,220152999005060041,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,005,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506005,220152999005060051,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,007,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506007,220152999005060071,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,009,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506009,220152999005060091,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,012,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506012,220152999005060121,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,013,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506013,220152999005060131,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,014,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506014,220152999005060141,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,015,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506015,220152999005060151,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,017,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506017,220152999005060171,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,019,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506019,220152999005060191,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,020,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506020,220152999005060201,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,021,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506021,220152999005060211,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,022,1,Area rural,Rancho,Calle o carretera empedrada,Ocupada con personas ausentes,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506022,220152999005060221,ORELLANA,ORELLANA,TARACOA
Orellana,01,52,999,005,06,024,1,Area rural,Rancho,Calle o carretera empedrada,Desocupada,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,#NULL !,0,#NULL !,#NULL !,22015299900506,22015299900506024,220152999005060241,ORELLANA,ORELLANA,TARACOA
